0.00095056	2.69968
0.00095257	2.70579
0.00095458	2.71108
0.00095659	2.71472
0.00095861	2.71701
0.00096062	2.72034
0.00096263	2.72377
0.00096464	2.7285
0.00096665	2.73136
0.00096866	2.73607
0.00097068	2.74024
0.00097269	2.74271
0.00097471	2.7444
0.00097672	2.74764
0.00097873	2.75173
0.00098074	2.75469
0.00098275	2.75528
0.00098477	2.75798
0.00098678	2.76112
0.00098879	2.76289
0.0009908	2.7645
0.00099281	2.76525
0.00099482	2.7668
0.00099683	2.76819
0.00099884	2.76848
0.0010037	2.7693
0.0010124	2.7737
0.0010211	2.77694
0.0010298	2.77984
0.0010385	2.78066
0.0010472	2.78349
0.0010559	2.78762
0.0010646	2.79233
0.0010733	2.79856
0.001082	2.80359
0.0010907	2.81116
0.0010994	2.81875
